,place_id,reviews 2024,rev_prc,name,reviews,price_range,main_category,categories,query,latitude,longitude,category
327,ChIJi5zSag8JxkcRLeUu3j1pH4g,404,0.0221454804582579,Coffee And Cakes,977,$$$$$$,Koffiebar,"[""Koffiebar""]",cafes in de wallen,52.3738628,4.896120799999999,Dining & Cafes
328,ChIJh4K_AekJxkcRlY8Gh9QyQz8,403,0.0220906649125692,Bar-B Burgers 'N' Beer,2626,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Grillrestaurant"",""Bar & Grill"",""Cocktailbar""]",bars in leidseplein,52.3642761,4.8842951,Dining & Cafes
329,ChIJ6zYl_nQJxkcRfmceVrMKTVU,403,0.0220906649125692,Louie Louie,2234,$$,Restaurant,"[""Restaurant"",""Bar"",""Koffiehuis"",""Cocktailbar""]",bars in museumkwartier,52.3630521,4.9238803,Dining & Cafes
330,ChIJY-gGZErjxUcRy-xvDUO2TbM,402,0.0220358493668804,Gitane,584,,Restaurant,"[""Restaurant"",""Bar"",""Cafe""]",bars in vondelpark,52.361769,4.864367,Dining & Cafes
331,ChIJAXfOrAXixUcR1byBrlBHZ8E,402,0.0220358493668804,De Vondeltuin,2071,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Lounge"",""Speeltuin"",""Cafe""]",bars in vondelpark,52.3549604,4.8565403,Dining & Cafes
332,ChIJ-7Tj4-gJxkcREw9W0cqi89M,402,0.0220358493668804,Pathe City,2685,,Bioscoop,"[""Bioscoop""]",movie theaters in negen straatjes,52.3634479,4.8838464,Activities
333,ChIJyelEwcAJxkcR5OuolDStDoc,400,0.0219262182755029,Het Groene Paleis,1760,$$$$$$$,Europees restaurant,"[""Europees restaurant"",""Bar""]",restaurants in negen straatjes,52.3710401,4.8932575,Dining & Cafes
334,ChIJ0fKsA7kJxkcR96t95xTrJw8,399,0.0218714027298141,Excalibur Cafe,3805,$$$$$$$,Cafe,"[""Cafe""]",bars in wallengebied,52.3740297,4.899365899999999,Dining & Cafes
335,ChIJ7yVILusJxkcRM5jQ3EGcTKM,399,0.0218714027298141,Museum Van Loon,1996,,Museum,"[""Museum"",""Erfgoedmuseum"",""Monument""]",museums in negen straatjes,52.3633598,4.8933277,Cultural & Historic
336,ChIJe3oxktMLxkcRU1_gZsP0cYQ,398,0.0218165871841254,Ruby Emma Hotel & Bar,2305,,Hotel,"[""Hotel"",""Bar"",""Ontbijtrestaurant"",""Koffiehuis""]",hotels in bijlmer arena,52.3383204,4.9210623,Hotel
337,ChIJkZy0GP8IxkcRu4MlPnBddu8,398,0.0218165871841254,Camping Vliegenbos Amsterdam,3273,,Kampeerterrein,"[""Kampeerterrein"",""Vakantiewoningverhuur"",""Vakantiepark"",""Accomodatie"",""Vakantiecomplex"",""Camperplaats""]",tourist attractions in buikslotermeerplein,52.3905786,4.9282097,Hotel
338,ChIJt7UYj8EJxkcRoFnGBP6o5Jk,397,0.0217617716384366,Hoppe,1935,$$$$$$$,Bar,"[""Bar""]",bars in rembrandtplein,52.3688139,4.8886279,Dining & Cafes
340,ChIJmV4L_9sJxkcRhi_Tq6OeeRE,397,0.0217617716384366,Cafe Sound Garden,1997,$$$$$$,Bar,"[""Bar"",""Bar met live muziek""]",bars in wallengebied,52.3729171,4.8757411,Dining & Cafes
341,ChIJA969Sr8JxkcRTaO3CDO1V5s,397,0.0217617716384366,Hash Marihuana & Hemp Museum Amsterdam,4644,,Museum,"[""Museum"",""Historisch museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3717805,4.8969197,Cultural & Historic
342,ChIJL9yiSLgJxkcRuPgxarR-2hI,396,0.0217069560927479,Restaurant Argentalia Amsterdam,1609,$$$$$$$,Steakhouse,"[""Steakhouse""]",restaurants in de wallen,52.3756196,4.8986093,Dining & Cafes
343,ChIJsYZOU_kJxkcRXMtoR1ufaDk,394,0.0215973250013703,Hilton Amsterdam,2995,,Hotel,"[""Hotel"",""Eetzaal"",""Bedrijfscentrum"",""Evenementenlocatie"",""Planning van vergaderingen"",""Trouwplanner"",""Trouwlocatie""]",hotels in bijlmer arena,52.3513974,4.8720606,Hotel
344,ChIJx8jIHXMJxkcRbXr3CkT35hM,394,0.0215973250013703,Bar Botanique | Restaurant Amsterdam-Oost,2501,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Ontbijtrestaurant"",""Koffiehuis"",""Frans restaurant"",""Lunchrestaurant"",""Mediterraans restaurant"",""Pizzeria"",""Bar met statafels""]",bars in museumkwartier,52.363422,4.930292199999999,Dining & Cafes
345,ChIJs4UXQHsJxkcRbpshRTz-CIY,393,0.0215425094556816,Park Frankendael,2623,,Park,"[""Park"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3511853,4.9308048,Green Recreation
346,ChIJw-ZqkUsJxkcRUMZjZKnaqvI,393,0.0215425094556816,Margo's Amsterdam,772,$$$$$$,Bakkerij,"[""Bakkerij"",""Koffiehuis"",""Afhaalrestaurant"",""Veganistisch restaurant""]",cafes in haarlemmerbuurt,52.3777616,4.883549,Dining & Cafes
347,ChIJLy8Yd5UJxkcRHOg-22IwN7Q,393,0.0215425094556816,The Old Bell,2129,$$$$$$$,Cafe,"[""Cafe""]",bars in rembrandtplein,52.3657699,4.8974254,Dining & Cafes
348,ChIJhd_mnOgJxkcRqy0WT8GY2Lg,392,0.0214876939099928,Clayton Hotel Amsterdam American,2712,,Hotel,"[""Hotel"",""Bar"",""Restaurant""]",hotels in negen straatjes,52.3637466,4.8809267,Hotel
349,ChIJMzqLEIsJxkcRp0BQroIzgGc,392,0.0214876939099928,Hotel Okura Amsterdam,3325,,Hotel,"[""Hotel""]",hotels in dapperbuurt,52.3486159,4.8930097,Hotel
350,ChIJ6QtoIfQJxkcRzhxBtGIoY6I,391,0.0214328783643041,Bakkerij Wolf - Wolvenstraat,689,$$$$$$$,Bakkerij,"[""Bakkerij"",""Restaurant""]",restaurants in negen straatjes,52.3703766,4.8855546,Dining & Cafes
351,ChIJyXqvX7gJxkcR_mbT67cO9_k,391,0.0214328783643041,Irish Pub Slainte,1676,$$$$$$$,Ierse pub,"[""Ierse pub""]",bars in wallengebied,52.3747097,4.8973583,Dining & Cafes
352,ChIJY3bwO-kJxkcR8v8ezzwy1IY,391,0.0214328783643041,Ceppi's,882,,Italiaans restaurant,"[""Italiaans restaurant"",""Restaurant""]",restaurants in leidseplein,52.3627598,4.885091399999999,Dining & Cafes
353,ChIJDUlR6uQJxkcRYSAh4mSMGnU,390,0.0213780628186153,Lumbini,1287,$$$$$$$,Indiaas restaurant,"[""Indiaas restaurant"",""Nepalees restaurant""]",restaurants in buikslotermeerplein,52.3668648,4.8952452,Dining & Cafes
354,ChIJQTI_n34JxkcRvpYjCt4jThE,390,0.0213780628186153,Inntel Hotels Amsterdam Landmark,1119,,Hotel,"[""Hotel""]",hotels in oud-oost,52.373414,4.9285209,Hotel
355,ChIJ4eWiagQKxkcRf5j280yfbfE,389,0.0213232472729266,INNSiDE by Melia Amsterdam,1095,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.339882,4.8709911,Hotel
356,ChIJMx1kzpALxkcRvky7lDAGhTo,388,0.0212684317272378,Ichi-E,2660,$$,Japans restaurant,"[""Japans restaurant"",""Restaurant"",""Sushirestaurant""]",bars in bijlmer arena,52.3130786,4.9453681,Dining & Cafes
357,ChIJ15V3aZUJxkcROIIfdVHPAlo,386,0.0211588006358603,Coffeeshop Smokey,3622,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in leidseplein,52.3656715,4.8964031,Cannabisshop
358,ChIJpZaOapUJxkcR7nZpdC_gCmM,386,0.0211588006358603,De Heeren Van Aemstel,2392,$$$$$$$,Bar,"[""Bar"",""Club"",""Locatie voor live muziek"",""Cafe""]",bars in rembrandtplein,52.3654133,4.8960406,Dining & Cafes
359,ChIJKZZrUbgJxkcR8CuiENy4Aj4,383,0.020994353998794,Fabian Restaurant. Pizza Steak House,2220,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in de wallen,52.3750212,4.8987794,Dining & Cafes
360,ChIJIbstAsAJxkcRJZo-DMj48EM,383,0.020994353998794,Burgerbar Rembrandtplein,4036,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Snackbar"",""Restaurant""]",bars in rembrandtplein,52.3668675,4.8940659,Dining & Cafes
361,ChIJNw8oZO0JxkcROF2ed8HFRTo,382,0.0209395384531053,Irish Pub O'Donnell's Amsterdam,2332,$$$$$$$,Ierse pub,"[""Ierse pub""]",bars in de pijp,52.3566912,4.8908977,Dining & Cafes
362,ChIJ91zRxFIIxkcRdt7m7j83ztY,382,0.0209395384531053,Bunk Hotel Amsterdam,1036,,Hotel,"[""Hotel"",""Capsulehotel"",""Herberg""]",hotels in dapperbuurt,52.388089,4.913899,Hotel
363,ChIJkXe4mNgJxkcRCPIzZebDpog,381,0.0208847229074165,mTaam lymn Yemen Restaurant,899,$$$$$$$,Jemenitisch restaurant,"[""Jemenitisch restaurant"",""Restaurant""]",bars in indische buurt,52.3634452,4.9329015,Dining & Cafes
364,ChIJ-U0QpE3ixUcRGDV6HPFMOzY,381,0.0208847229074165,XO Hotels Blue Square,2685,,Hotel,"[""Hotel""]",hotels in sloterdijk,52.3786111,4.8211111,Hotel
365,ChIJzccHg74JxkcRufHICkn86wo,381,0.0208847229074165,De Sluyswacht,1673,$$$$$$$,Bar,"[""Bar""]",bars in 9 straatjes,52.3698667,4.9017167,Dining & Cafes
366,ChIJbz9kpK8JxkcRWeRCo0EvsIQ,381,0.0208847229074165,Muziekgebouw aan 't IJ,1821,,Concertzaal,"[""Concertzaal""]",event venues in bijlmer arena,52.3782504,4.9134354,Event venue
367,ChIJ6bSFS8cJxkcRrXrweixErac,380,0.0208299073617277,Cannabis Museum Amsterdam,1309,,Museum,"[""Museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3723227,4.8942902,Cultural & Historic
368,ChIJc0NLdJ0JxkcRRI8zkHAY9p0,380,0.0208299073617277,Batoni Khinkali,1418,$$$$$$$,Georgisch restaurant,"[""Georgisch restaurant"",""Restaurant""]",restaurants in museumkwartier,52.3557893,4.8704417,Dining & Cafes
369,ChIJ0TxdXbgJxkcRNRsIjMsIl1o,380,0.0208299073617277,Grizzly American Restaurant,2181,$$$$$$$,Amerikaans restaurant,"[""Amerikaans restaurant"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Restaurant""]",restaurants in de wallen,52.375159,4.897745899999999,Dining & Cafes
370,ChIJlZeZw-UJxkcRR9AM02FG4Zg,380,0.0208299073617277,Stayokay Hostel Amsterdam Vondelpark,3407,,Jeugdhostel,"[""Jeugdhostel"",""Groepsaccommodatie"",""Herberg"",""Hotel""]",hotels in bijlmer arena,52.3609992,4.8779396,Hotel
371,ChIJaT9KLMMJxkcRF1-MJgQoLrQ,380,0.0208299073617277,Fou Fow Ramen,2199,$$$$$$$,Japans restaurant,"[""Japans restaurant"",""Aziatisch restaurant""]",restaurants in de jordaan,52.3703173,4.8822435,Dining & Cafes
372,ChIJ1SrebL8JxkcRjzT1Q0KtSnY,379,0.020775091816039,"Radisson Blu Hotel, Amsterdam City Center",2558,,Hotel,"[""Hotel"",""Bar"",""Fitnessruimte"",""Sportschool"",""Restaurant""]",hotels in negen straatjes,52.3702895,4.8966884,Hotel
373,ChIJPzyi2VjixUcRVOCJPYJYRbM,379,0.020775091816039,Marmaris Grill & Pizza Sloterdijk,2146,$$$$$$$,Restaurant,"[""Restaurant""]",bars in sloterdijk,52.3879331,4.837468599999999,Dining & Cafes
374,ChIJaTE3x_m9wEcRG4cRF4GNqC0,378,0.0207202762703502,Van der Valk Hotel Amsterdam Zuidas,1102,,Hotel,"[""Hotel"",""Laadstation voor elektrische voertuigen"",""Multifunctionele ruimte"",""Restaurant""]",hotels in bijlmer arena,52.3368051,4.8882787,Hotel
375,ChIJkeym18YJxkcR7zQj__hf-0g,377,0.0206654607246615,Kaasbar Amsterdam,750,,Restaurant,"[""Restaurant""]",restaurants in de pijp,52.357286,4.8905666,Dining & Cafes
376,ChIJlywwW5UJxkcRPTKJ7V83OTs,376,0.0206106451789727,St. James's Gate,2647,$$$$$$$,Ierse pub,"[""Ierse pub"",""Cafe""]",bars in rembrandtplein,52.3659597,4.8954661,Dining & Cafes
377,ChIJWdGrhsYJxkcRLmR1IePEuc0,375,0.020555829633284,Cafe van Zuylen,2235,$$$$$$$,Koffiehuis,"[""Koffiehuis""]",cafes in de wallen,52.3745828,4.8898545,Dining & Cafes
378,ChIJD150rNEJxkcRU9DweJAbAvs,375,0.020555829633284,Duende Dos,1235,$$,Spaans restaurant,"[""Spaans restaurant"",""Koffiehuis"",""Restaurant""]",restaurants in haarlemmerbuurt,52.380797,4.8809,Dining & Cafes
379,ChIJx3QKP4gLxkcR6Zl4K9jv8OA,375,0.020555829633284,Nelson Mandelapark,3055,,Park,"[""Park"",""Toeristische attractie""]",parks in negen straatjes,52.3114042,4.962312,Green Recreation
380,ChIJrdonouoJxkcRKl76gnmu8g4,375,0.020555829633284,Ter Marsch & Co | Amsterdam - Vijzelstraat,2014,,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Grillrestaurant"",""Bar & Grill"",""Cocktailbar"",""Hotel"",""Lunchrestaurant""]",bars in rembrandtplein,52.3664202,4.892983,Dining & Cafes
381,ChIJ7_I7j54JxkcRJmoGAFRdW2M,373,0.0204461985419064,Hotel Arena,2623,,Hotel,"[""Hotel"",""Bar"",""Evenementenlocatie"",""Multifunctionele ruimte"",""Restaurant"",""Trouwlocatie""]",bars in bijlmer arena,52.3610979,4.9157595,Hotel
382,ChIJZyp7SlQJxkcRk1GRyGTRwBo,373,0.0204461985419064,Lila,1531,$$$$$$$,Midden-Oosters restaurant,"[""Midden-Oosters restaurant"",""Halal-restaurant""]",bars in haarlemmerbuurt,52.3808246,4.890193099999999,Dining & Cafes
383,ChIJLXXfbsQJxkcRLtf2hFdtNUY,371,0.0203365674505289,Il Panorama,1913,$$$$$$$,Restaurant,"[""Restaurant"",""Brunchrestaurant"",""Koffiehuis"",""Pizzeria""]",restaurants in negen straatjes,52.3732859,4.8867607,Dining & Cafes
384,ChIJHbdGvhDjxUcR4gopxSb0Kxw,371,0.0203365674505289,Winkelcentrum Osdorpplein,481,,Winkelcentrum,"[""Winkelcentrum""]",shopping malls in negen straatjes,52.3590061,4.8048911,Shopping
385,ChIJIbgr1XEKxkcRG2S6Mqzh8eA,370,0.0202817519048402,ibis budget Amsterdam Zuid,3870,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3166576,4.8719458,Hotel
386,ChIJ1QYJB1nixUcREAs0Xg6jPng,370,0.0202817519048402,Mercure Hotel Amsterdam Sloterdijk Station,3002,,Hotel,"[""Hotel"",""Restaurant""]",restaurants in sloterdijk,52.3872525,4.835624,Hotel
387,ChIJVRJRnoQJxkcR7AzzTwwCCpQ,369,0.0202269363591514,Canvas,1592,$$,Restaurant,"[""Restaurant"",""Bar"",""Ontbijtrestaurant"",""Dansrestaurant"",""Evenementenlocatie"",""Lunchrestaurant""]",bars in oosterparkbuurt,52.353771,4.9116531,Dining & Cafes
388,ChIJIV0wRA8JxkcRigYbuvG_HZ0,369,0.0202269363591514,Club Panama Amsterdam,2046,,Club,"[""Club"",""Dinertheater"",""Evenementenlocatie"",""Multifunctionele ruimte"",""Locatie voor live muziek"",""Nachtclub"",""Restaurant""]",event venues in bijlmer arena,52.3750009,4.9304974,Entertainment & Nightlife
390,ChIJm2XhsnEJxkcRLFwuTi-3zBg,369,0.0202269363591514,Q-Factory,2013,,Evenementenlocatie,"[""Evenementenlocatie"",""Multifunctionele ruimte"",""Locatie voor live muziek"",""Verhuurbedrijf voor kantoorruimte"",""Cafe"",""Opnamestudio""]",event venues in negen straatjes,52.3576218,4.930617799999999,Event venue
391,ChIJJYouQZUJxkcRPLnmL3YVm6o,367,0.0201173052677739,Coco's Outback,3081,$$$$$$$,Sportcafe,"[""Sportcafe"",""Bar"",""Koffiehuis"",""Gastropub"",""Karaokebar"",""Lunchrestaurant"",""Nachtclub"",""Poolcentrum"",""Restaurant""]",bars in rembrandtplein,52.3655333,4.8954222,Dining & Cafes
392,ChIJkXOJ6MgJxkcRIwjfUYItF44,367,0.0201173052677739,Restaurant De Belhamel,1481,$$,Frans restaurant,"[""Frans restaurant"",""Restaurant""]",restaurants in haarlemmerbuurt,52.3794184,4.8920453,Dining & Cafes
393,ChIJEdXdNboJxkcRX4h4XN5zsFM,366,0.0200624897220851,Grand Hotel Amrath Amsterdam,2653,,Hotel,"[""Hotel"",""Restaurant"",""Wellnesscentrum""]",hotels in negen straatjes,52.3745871,4.903903199999999,Hotel
394,ChIJr85cAvEJxkcRSKv5cLO2_pg,366,0.0200624897220851,Cafe Wildschut,1548,$$$$$$$,Cafe,"[""Cafe"",""Bar"",""Koffiehuis""]",bars in museumkwartier,52.3534218,4.8822933,Dining & Cafes
395,ChIJ93ES9eQJxkcRCScKXx8vQxg,366,0.0200624897220851,Chimney Cake Bakery & Cafe,907,$$$$$$,Bakkerij,"[""Bakkerij"",""Koffiehuis""]",cafes in museumkwartier,52.3569146,4.8791178,Dining & Cafes
396,ChIJ9zkRBekJxkcR6qjeE9GfJ5g,365,0.0200076741763964,El Vino,1847,$$$$$$$,Mexicaans restaurant,"[""Mexicaans restaurant"",""Restaurant""]",bars in leidseplein,52.3638878,4.88486,Dining & Cafes
397,ChIJyWIvLLkJxkcR-CRKO5uzzXw,364,0.0199528586307076,Temple Bar,1656,$$$$$$$,Bar,"[""Bar"",""Koffiehuis"",""Ierse pub""]",bars in wallengebied,52.3721397,4.8993578,Dining & Cafes
398,ChIJeQFkaZUJxkcRsWcWoBFmuwU,363,0.0198980430850189,Club Prime,2534,$$$$$$$,Nachtclub,"[""Nachtclub"",""Bar"",""Club"",""Cocktailbar"",""Discotheek""]",bars in rembrandtplein,52.3656457,4.896298499999999,Entertainment & Nightlife
399,ChIJvbaEJlsJxkcRciO58nceX0o,361,0.0197884119936413,the niu Fender,1379,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.3689677,4.9463548,Hotel
400,ChIJmRQMPukJxkcRGxoGpAvzWes,361,0.0197884119936413,The Rookies Coffeeshop,2760,$$,Cannabiswinkel,"[""Cannabiswinkel""]",stores in de leidseplein,52.362982,4.885309,Cannabisshop
401,ChIJacLmS78JxkcR0gHksnoYSLk,361,0.0197884119936413,coffeecompany,1656,$$$$$$,Koffiebar,"[""Koffiebar""]",cafes in de wallen,52.3716361,4.8967307,Dining & Cafes
402,ChIJbzrRyEsIxkcRyvOHuH7Ss1g,359,0.0196787809022638,YOTEL Amsterdam,1210,,Hotel,"[""Hotel"",""Bar"",""Restaurant""]",hotels in dapperbuurt,52.3918387,4.9029986,Hotel
403,ChIJDfG5d4MJxkcRk2vnR-qbPOc,358,0.0196239653565751,Benji's,1199,$$$$$$$,Brunchrestaurant,"[""Brunchrestaurant"",""Bar"",""Ontbijtrestaurant"",""Koffiehuis"",""Cocktailbar"",""Health Food-restaurant"",""Lunchrestaurant"",""Restaurant"",""Veganistisch restaurant"",""Vegetarisch restaurant""]",bars in museumkwartier,52.3523635,4.9127834,Dining & Cafes
404,ChIJQ4MWCYHixUcR6YJPws4-zUw,358,0.0196239653565751,WestCord Art Hotel Amsterdam,3035,,Hotel,"[""Hotel"",""Bar"",""Ontbijtrestaurant"",""Koffiebar"",""Hotel voor langdurig verblijf"",""Frans restaurant"",""Parkeergarage"",""Zwembad""]",hotels in haarlemmerbuurt,52.3926854,4.8689265,Hotel
405,ChIJX1BYwSoIxkcR6aA3TPGp7Mg,358,0.0196239653565751,Museum Het Schip,1306,,Museum,"[""Museum"",""Cultureel monument"",""Monument"",""Toeristische attractie""]",museums in negen straatjes,52.3905036,4.873613499999999,Cultural & Historic
406,ChIJfbcUCZQJxkcRWuw7il-dIZA,357,0.0195691498108863,Pata Negra,1708,$$$$$$$,Tapas restaurant,"[""Tapas restaurant"",""Restaurant""]",restaurants in haarlemmerbuurt,52.3614117,4.8991167,Dining & Cafes
407,ChIJg7ICg5cJxkcRCIT2umWTRe0,357,0.0195691498108863,Zoku Amsterdam,2624,,Hotel,"[""Hotel"",""Bar"",""Bedrijfscentrum"",""Congrescentrum"",""Gedeelde werkplek"",""Evenementenlocatie"",""Restaurant""]",hotels in negen straatjes,52.3637925,4.906733099999999,Hotel
408,ChIJ68jGLucJxkcRJh4HCmlEnDU,355,0.0194595187195088,Teds Amsterdam Oud West - All Day Brunch,1815,$$,Brunchrestaurant,"[""Brunchrestaurant"",""Ontbijtrestaurant"",""Koffiehuis"",""Cocktailbar"",""Evenementenlocatie"",""Health Food-restaurant"",""Lunchrestaurant"",""Maaltijdbezorging"",""Afhaalrestaurant"",""Restaurant""]",bars in vondelpark,52.3653,4.8747893,Dining & Cafes
409,ChIJ8fHAr5oJxkcRYbV0gKUKxfk,351,0.0192402565367538,Museumplein,1554,,Park,"[""Park""]",parks in negen straatjes,52.357256,4.882327999999999,Green Recreation
410,ChIJ5SHkao4LxkcRzzOPH7tUJI8,351,0.0192402565367538,McDonald's Amsterdam Amsterdamse Poort,1912,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Familierestaurant"",""Snackbar"",""Afhaalrestaurant"",""Restaurant""]",restaurants in bijlmer arena,52.3149918,4.9535261,Dining & Cafes
411,ChIJE2OaeZcLxkcRB2KNa4K76Kg,350,0.019185440991065,Woonmall Villa ArenA,1875,,Winkelcentrum,"[""Winkelcentrum""]",shopping malls in negen straatjes,52.3123776,4.9384912,Shopping
412,ChIJZwHsk5wLxkcR53kR2GqPKUs,350,0.019185440991065,Ozo Hotels Arena Amsterdam,2653,,Hotel,"[""Hotel"",""Hotel voor langdurig verblijf""]",hotels in bijlmer arena,52.3047867,4.9477334,Hotel
413,ChIJl8IWd5jjxUcRKu5ZmCZn2dY,350,0.019185440991065,InBread,720,$$$$$$$,Restaurant,"[""Restaurant"",""Cocktailbar""]",bars in vondelpark,52.3579766,4.8571262,Dining & Cafes
414,ChIJcdx0begJxkcRiUfo3jQId2Q,350,0.019185440991065,Mikkeller at Morebeer,1425,$$$$$$$,Bar,"[""Bar"",""Eetcafe""]",bars in leidseplein,52.3656074,4.882066,Dining & Cafes
415,ChIJs-qtwfwJxkcR4-6lQTbCXw0,349,0.0191306254453763,Brasserie Van Dam,1883,$$,Brasserie,"[""Brasserie"",""Restaurant""]",restaurants in museumkwartier,52.355639,4.870725,Dining & Cafes
416,ChIJs4EH2rwJxkcRIUllSD3jWA8,349,0.0191306254453763,New Dutch Amsterdam,1311,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Brunchrestaurant"",""Koffiebar"",""Eetcafe"",""Lunchrestaurant"",""Cafe""]",restaurants in de jordaan,52.3779254,4.8856157,Dining & Cafes
417,ChIJTzuHQcgJxkcRia3wHSOKJrw,348,0.0190758098996875,Cafe Joselito,1911,$$$$$$$,Tapasbar,"[""Tapasbar"",""Koffiehuis"",""Restaurant"",""Tapas restaurant""]",bars in haarlemmerbuurt,52.3788235,4.8946862,Dining & Cafes
418,ChIJZX1IThwKxkcRCE88Y-y9Y-o,348,0.0190758098996875,Beatrixpark,2689,,Stadspark,"[""Stadspark"",""Monument"",""Park"",""Toeristische attractie""]",parks in negen straatjes,52.3429769,4.880704,Green Recreation
419,ChIJZSnK1ugJxkcRws6BBfErWLU,347,0.0190209943539987,Comedy Cafe Amsterdam,1257,,Comedyclub,"[""Comedyclub"",""Koffiehuis"",""Theater""]",event venues in haarlemmerbuurt,52.3844407,4.8948848,Entertainment & Nightlife
420,ChIJF-JS_u4JxkcR25hRxE7lqMI,346,0.01896617880831,Diamant Museum Amsterdam,2285,,Museum,"[""Museum"",""Juwelier""]",museums in negen straatjes,52.3594283,4.8824854,Cultural & Historic
422,ChIJFepCr0wJxkcR_Y1lRcENFG0,346,0.01896617880831,De Wallen Red Light District Amsterdam,578,,Toeristische attractie,"[""Toeristische attractie""]",tourist attractions in negen straatjes,52.3745338,4.8995739,Cultural & Historic
423,ChIJ96gbqFLjxUcRWcwGHy5StyU,346,0.01896617880831,The Foodmarket Amsterdam,793,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in osdorpplein,52.3597492,4.7830902,Dining & Cafes
424,ChIJQQnar8YJxkcRvUSlBsi-QTk,346,0.01896617880831,W Amsterdam,2493,,Hotel,"[""Hotel"",""Planning van vergaderingen"",""Trouwlocatie""]",hotels in negen straatjes,52.3727871,4.890005899999999,Hotel
425,ChIJhaWQJPwJxkcR54jGw_3fFLE,346,0.01896617880831,Bam Boa,1299,$$,Restaurant,"[""Restaurant"",""Brunchrestaurant"",""Cocktailbar"",""Koffiebar"",""Glutenvrij restaurant"",""Lunchrestaurant"",""Afhaalrestaurant"",""Mediterraans restaurant"",""Veganistisch restaurant"",""Vegetarisch restaurant""]",bars in oud-oost,52.3496664,4.912773,Dining & Cafes
426,ChIJk3PFtPIJxkcR9lFjtFxUuuw,346,0.01896617880831,Ristorante papa Carlo,1734,$$$$$$$,Italiaans restaurant,"[""Italiaans restaurant"",""Pizzeria""]",restaurants in nieuwmarkt,52.3718766,4.900063299999999,Dining & Cafes
427,ChIJL_pc9FnixUcRCJ4sqnV2h04,345,0.0189113632626212,Amsterdam Teleport Hotel,2655,,Hotel,"[""Hotel""]",hotels in sloterdijk,52.3853381,4.8325635,Hotel
428,ChIJXVNep7cJxkcRd7PwZSlGA3w,345,0.0189113632626212,Hannekes Boom,3235,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Koffiehuis"",""Cafetaria"",""Danszaal"",""Locatie voor live muziek""]",bars in vondelpark,52.376247,4.911607,Dining & Cafes
429,ChIJmX9FK7wJxkcRKgXAG5EkIzQ,343,0.0188017321712437,Rembrandt Corner,1310,$$$$$$$,Restaurant,"[""Restaurant"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Nederlands restaurant"",""Lunchrestaurant""]",bars in rembrandtplein,52.369368,4.90111,Dining & Cafes
430,ChIJha2vCfnhxUcRr2T5EylS8QE,342,0.018746916625555,Olympisch Stadion Amsterdam,4273,,Stadion,"[""Stadion""]",sports complex in museumkwartier,52.3433825,4.853257,Event venue
431,ChIJhQtNLvAIxkcRaO51acMJpxs,340,0.0186372855341774,Media Markt Amsterdam,1778,,Elektronicawinkel,"[""Elektronicawinkel""]",stores in buikslotermeerplein,52.3977709,4.938574399999999,Shopping
432,ChIJR9g2f8EJxkcRqGKXxXdSric,340,0.0186372855341774,Hotel NH City Centre Amsterdam,2801,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.36972,4.88892,Hotel
433,ChIJQwD_YbgJxkcRPLbytQSfkKE,339,0.0185824699884887,Stone's Cafe Bar & Nightclub,2056,$$$$$$$,Cafe,"[""Cafe"",""Bar"",""Koffiehuis"",""Club"",""Dansclub"",""Nachtclub""]",bars in wallengebied,52.3745849,4.8967755,Dining & Cafes
434,ChIJQWzaMpYLxkcRNbma_pnJHkE,339,0.0185824699884887,Jaz in the City Amsterdam,3055,,Hotel,"[""Hotel"",""Bar"",""Restaurant""]",bars in bijlmer arena,52.314371,4.9388064,Hotel
